2021-07-04T20:58:18.813781,"Temp=23.0C, Humidity=37.0%"
2021-07-04T20:58:24.345659,"Temp=23.0C, Humidity=37.0%"
2021-07-04T20:58:29.877430,"Temp=23.0C, Humidity=37.0%"
2021-07-04T20:58:35.406709,"Temp=23.0C, Humidity=38.0%"
2021-07-04T20:58:40.938394,"Temp=23.0C, Humidity=38.0%"
2021-07-04T20:58:46.470128,"Temp=23.0C, Humidity=38.0%"
2021-07-04T20:58:51.999631,"Temp=23.0C, Humidity=38.0%"
2021-07-04T20:58:57.531402,"Temp=23.0C, Humidity=38.0%"
2021-07-04T20:59:03.063149,"Temp=23.0C, Humidity=38.0%"
2021-07-04T20:59:08.593116,"Temp=23.0C, Humidity=38.0%"
2021-07-04T20:59:14.124839,"Temp=23.0C, Humidity=38.0%"
2021-07-04T20:59:19.656720,"Temp=23.0C, Humidity=38.0%"
2021-07-04T20:59:25.188449,"Temp=23.0C, Humidity=37.0%"
2021-07-04T20:59:30.720072,"Temp=24.0C, Humidity=37.0%"
2021-07-04T20:59:41.782475,"Temp=12.0C, Humidity=146.0%"
2021-07-04T20:59:47.314159,"Temp=24.0C, Humidity=37.0%"
2021-07-04T20:59:52.845899,"Temp=24.0C, Humidity=37.0%"
2021-07-04T20:59:58.377531,"Temp=24.0C, Humidity=37.0%"
2021-07-04T21:00:03.909198,"Temp=24.0C, Humidity=37.0%"
2021-07-04T21:00:14.971690,"Temp=24.0C, Humidity=37.0%"
2021-07-04T21:00:20.503311,"Temp=24.0C, Humidity=37.0%"
2021-07-04T21:00:26.035134,"Temp=24.0C, Humidity=37.0%"
2021-07-04T21:00:31.566780,"Temp=24.0C, Humidity=37.0%"
2021-07-04T21:00:37.098491,"Temp=24.0C, Humidity=37.0%"
2021-07-04T21:00:42.630189,"Temp=24.0C, Humidity=37.0%"
2021-07-04T21:00:48.161950,"Temp=24.0C, Humidity=37.0%"
2021-07-04T21:00:53.693627,"Temp=24.0C, Humidity=37.0%"
2021-07-04T21:00:59.225452,"Temp=24.0C, Humidity=37.0%"
2021-07-04T21:01:04.757093,"Temp=24.0C, Humidity=37.0%"
2021-07-04T21:01:10.288757,"Temp=24.0C, Humidity=37.0%"
2021-07-04T21:01:15.820471,"Temp=24.0C, Humidity=37.0%"
2021-07-04T21:01:21.352140,"Temp=24.0C, Humidity=37.0%"
2021-07-04T21:01:26.883876,"Temp=24.0C, Humidity=37.0%"
2021-07-04T21:01:32.415834,"Temp=24.0C, Humidity=37.0%"
2021-07-04T21:01:37.947482,"Temp=24.0C, Humidity=37.0%"
2021-07-04T21:01:43.479175,"Temp=24.0C, Humidity=37.0%"
2021-07-04T21:01:49.010888,"Temp=24.0C, Humidity=37.0%"
2021-07-04T21:02:00.073455,"Temp=24.0C, Humidity=37.0%"
2021-07-04T21:02:05.605344,"Temp=24.0C, Humidity=37.0%"
2021-07-04T21:02:11.137099,"Temp=23.0C, Humidity=37.0%"
2021-07-04T21:02:16.668740,"Temp=24.0C, Humidity=37.0%"
2021-07-04T21:02:22.200412,"Temp=24.0C, Humidity=37.0%"
2021-07-04T21:02:27.732112,"Temp=24.0C, Humidity=37.0%"
2021-07-04T21:02:38.794640,"Temp=23.0C, Humidity=37.0%"
2021-07-04T21:02:44.326516,"Temp=23.0C, Humidity=37.0%"
2021-07-04T21:02:49.858283,"Temp=23.0C, Humidity=37.0%"
2021-07-04T21:02:55.389986,"Temp=24.0C, Humidity=37.0%"
2021-07-04T21:03:00.921752,"Temp=23.0C, Humidity=37.0%"
2021-07-04T21:03:06.453539,"Temp=23.0C, Humidity=37.0%"
2021-07-04T21:03:11.985437,"Temp=23.0C, Humidity=37.0%"
2021-07-04T21:03:17.517170,"Temp=23.0C, Humidity=37.0%"
2021-07-04T21:03:23.048822,"Temp=24.0C, Humidity=37.0%"
2021-07-04T21:03:28.580587,"Temp=23.0C, Humidity=37.0%"
2021-07-04T21:03:34.112243,"Temp=24.0C, Humidity=37.0%"
2021-07-04T21:03:39.643925,"Temp=23.0C, Humidity=37.0%"
2021-07-04T21:03:45.175831,"Temp=23.0C, Humidity=37.0%"
2021-07-04T21:03:50.707594,"Temp=23.0C, Humidity=37.0%"
2021-07-04T21:03:56.239426,"Temp=23.0C, Humidity=37.0%"
2021-07-04T21:04:01.771214,"Temp=23.0C, Humidity=37.0%"
2021-07-04T21:04:07.302947,"Temp=23.0C, Humidity=37.0%"
2021-07-04T21:04:12.834753,"Temp=23.0C, Humidity=37.0%"
2021-07-04T21:04:18.366528,"Temp=23.0C, Humidity=37.0%"
2021-07-04T21:04:23.898360,"Temp=23.0C, Humidity=37.0%"
2021-07-04T21:04:29.430183,"Temp=23.0C, Humidity=37.0%"
2021-07-04T21:04:34.962081,"Temp=23.0C, Humidity=37.0%"
2021-07-04T21:04:40.493935,"Temp=23.0C, Humidity=37.0%"
2021-07-04T21:04:46.025925,"Temp=23.0C, Humidity=37.0%"
2021-07-04T21:04:51.557808,"Temp=23.0C, Humidity=37.0%"
2021-07-04T21:04:57.089542,"Temp=23.0C, Humidity=37.0%"
2021-07-04T21:05:02.621260,"Temp=23.0C, Humidity=37.0%"
2021-07-04T21:05:08.152982,"Temp=23.0C, Humidity=37.0%"
2021-07-04T21:05:13.684802,"Temp=23.0C, Humidity=37.0%"
2021-07-04T21:05:19.216545,"Temp=23.0C, Humidity=37.0%"
2021-07-04T21:05:24.748188,"Temp=23.0C, Humidity=37.0%"
2021-07-04T21:05:30.279917,"Temp=23.0C, Humidity=37.0%"
2021-07-04T21:05:35.811690,"Temp=23.0C, Humidity=37.0%"
2021-07-04T21:05:41.343415,"Temp=23.0C, Humidity=37.0%"
2021-07-04T21:05:46.874354,"Temp=23.0C, Humidity=37.0%"
2021-07-04T21:05:52.406170,"Temp=23.0C, Humidity=37.0%"
2021-07-04T21:05:57.937866,"Temp=23.0C, Humidity=37.0%"
2021-07-04T21:06:03.469593,"Temp=23.0C, Humidity=37.0%"
2021-07-04T21:06:09.001316,"Temp=23.0C, Humidity=37.0%"
2021-07-04T21:06:14.532994,"Temp=23.0C, Humidity=37.0%"
2021-07-04T21:06:20.064947,"Temp=23.0C, Humidity=37.0%"
2021-07-04T21:06:25.596670,"Temp=23.0C, Humidity=37.0%"
2021-07-04T21:06:31.128532,"Temp=23.0C, Humidity=37.0%"
2021-07-04T21:06:36.660243,"Temp=23.0C, Humidity=37.0%"
2021-07-04T21:06:42.191933,"Temp=23.0C, Humidity=37.0%"
2021-07-04T21:06:53.254633,"Temp=23.0C, Humidity=37.0%"
2021-07-04T21:06:58.786576,"Temp=23.0C, Humidity=37.0%"
2021-07-04T21:07:04.318287,"Temp=23.0C, Humidity=37.0%"
2021-07-04T21:07:09.850116,"Temp=23.0C, Humidity=37.0%"
2021-07-04T21:07:15.381946,"Temp=23.0C, Humidity=37.0%"
2021-07-04T21:07:20.913652,"Temp=23.0C, Humidity=37.0%"
2021-07-04T21:07:26.445607,"Temp=23.0C, Humidity=37.0%"
2021-07-04T21:07:31.977466,"Temp=23.0C, Humidity=37.0%"
2021-07-04T21:07:37.509235,"Temp=23.0C, Humidity=38.0%"
2021-07-04T21:07:59.633538,"Temp=23.0C, Humidity=37.0%"
2021-07-04T21:08:05.165467,"Temp=23.0C, Humidity=37.0%"
2021-07-04T21:08:10.697252,"Temp=23.0C, Humidity=37.0%"
2021-07-04T21:08:16.229002,"Temp=23.0C, Humidity=37.0%"
2021-07-04T21:08:21.760790,"Temp=23.0C, Humidity=37.0%"
2021-07-04T21:08:27.292620,"Temp=23.0C, Humidity=37.0%"
2021-07-04T21:08:38.355444,"Temp=23.0C, Humidity=37.0%"
2021-07-04T21:08:43.887198,"Temp=23.0C, Humidity=37.0%"
2021-07-04T21:08:49.419113,"Temp=23.0C, Humidity=37.0%"
2021-07-04T21:09:11.543517,"Temp=23.0C, Humidity=37.0%"
2021-07-04T21:09:17.075379,"Temp=23.0C, Humidity=37.0%"
2021-07-04T21:09:22.607152,"Temp=23.0C, Humidity=37.0%"
2021-07-04T21:09:28.138831,"Temp=23.0C, Humidity=37.0%"
2021-07-04T21:09:33.670602,"Temp=23.0C, Humidity=37.0%"
